loss,mape,val_loss,val_mape
0.020840933546423912,2262698.25,0.016161400824785233,4278610.0
0.016021283343434334,3791553.0,0.01476731151342392,4207959.5
0.014016871340572834,3293505.0,0.011569080874323845,3305520.0
0.009776575490832329,2004688.25,0.0065808421932160854,1526306.0
0.0052590942941606045,447904.375,0.0031252948101609945,165633.296875
0.002540202345699072,215823.15625,0.001484741223976016,86989.9765625
0.0015271302545443177,285987.5625,0.001126197981648147,350950.625
0.0013329451903700829,355296.75,0.0010768357897177339,468617.0
0.0013187227305024862,372299.0,0.0010833435226231813,514812.09375
0.0012597073800861835,351523.75,0.001054316875524819,221419.34375
0.0012824091827496886,321356.0,0.0010826163925230503,539058.125
0.0013079412747174501,342169.03125,0.0011496266815811396,69367.3203125
0.0012007916811853647,306804.21875,0.001106910058297217,80418.1640625
0.0012336734216660261,316201.0625,0.000996830640360713,338290.875
0.001186287496238947,318630.875,0.0011491868644952774,560040.4375
0.0011796256294474006,293591.4375,0.000980375800281763,342341.625
0.001212878036312759,326829.5625,0.0009738257504068315,315635.5
0.0011998472036793828,313088.40625,0.0009710134472697973,274966.21875
0.0011466260766610503,305220.53125,0.0011313642608001828,566507.125
0.0011935365619137883,330885.65625,0.0009579790639691055,353235.53125
0.0011870398884639144,309446.1875,0.001134331221692264,663040.0
0.00117491337005049,311235.9375,0.0010482781799510121,485194.5
0.0011392731685191393,289036.9375,0.0012101519387215376,138767.703125
0.0011703985510393977,324892.0625,0.00105144246481359,573729.5
0.001169424969702959,299785.0625,0.0011149473721161485,75152.59375
0.00111520872451365,308273.09375,0.0010263643926009536,566780.25
0.0011216739658266306,321485.21875,0.0009608968393877149,107088.078125
0.0011578032281249762,302919.90625,0.000947043183259666,357424.28125
0.001112710451707244,303082.625,0.0009255548939108849,152053.09375
0.00111659977119416,300439.78125,0.0009109574602916837,193346.875
0.001131298835389316,323161.75,0.0010455237934365869,78559.6171875
0.001074807601980865,294919.90625,0.0009092031395994127,195586.53125
0.0011160323629155755,323329.15625,0.0008969496702775359,266785.15625
0.0010940501233562827,277133.25,0.0011522485874593258,155936.953125
0.001089234952814877,318239.4375,0.0008876884821802378,197423.859375
0.0010927647817879915,296872.34375,0.0008919148822315037,163200.703125
0.0010591141181066632,279893.5,0.0011490086326375604,719827.0
0.0011038694065064192,336321.4375,0.0011159961577504873,147999.90625
0.0010667407186701894,302685.4375,0.0008815584005787969,201720.609375
0.0010836177971214056,287464.75,0.0008841699454933405,314748.4375
0.0010837421286851168,324850.75,0.0009157636086456478,80024.4609375
0.0010649246396496892,305461.65625,0.0008722466882318258,284317.59375
0.0010426916414871812,293305.875,0.0012459246208891273,747102.625
0.001060195849277079,303944.21875,0.000856580794788897,222394.15625
0.0010580747621133924,317237.78125,0.0009044226026162505,69129.9921875
0.0010663577122613788,314514.625,0.0008630170486867428,141821.125
0.0010601570829749107,301823.6875,0.0008770304266363382,112267.1796875
0.0010357149876654148,318397.65625,0.0011146455071866512,146256.15625
0.0010243853321298957,292818.6875,0.000876174948643893,341032.875
0.0010716482065618038,317699.6875,0.000962402147706598,488627.625
0.0010486617684364319,309880.34375,0.0009130099206231534,411441.375
0.00100327271502465,323406.09375,0.0008854650077410042,66412.4453125
0.0010189771419391036,276457.21875,0.0008401615195907652,193632.3125
0.0010203011333942413,299950.75,0.0008422046084888279,323062.3125
0.0010501539800316095,297022.0,0.0008321747300215065,199903.015625
0.0010195020586252213,307047.6875,0.0011254329001531005,621490.4375
0.0010205396683886647,331968.53125,0.0010517868213355541,146064.375
0.0009926841594278812,280683.5625,0.0008638047729618847,346783.78125
0.00102623354177922,317958.75,0.0008316673920489848,137227.234375
0.0010053870500996709,307380.875,0.0008260171161964536,187759.953125
0.0010421578772366047,311160.96875,0.0011425015982240438,598284.0625
0.0010111370356753469,318447.90625,0.0008664279594086111,71064.953125
0.0010033970465883613,315679.65625,0.0011194286635145545,255718.3125
0.0010687876492738724,321838.8125,0.000863894703797996,83202.875
0.001000244403257966,303535.46875,0.00099376798607409,433522.78125
0.0010125919943675399,310176.1875,0.0008308188989758492,92850.9609375
0.000993346911855042,300387.0625,0.0011323513463139534,223614.765625
0.0010048754047602415,297493.09375,0.0008078119135461748,181389.203125
0.0010304253082722425,283244.65625,0.0008157607517205179,141663.34375
0.0009679443901404738,313021.0,0.0010225414298474789,535839.1875
0.000999081996269524,290319.90625,0.0008674960117787123,81592.6796875
0.0009891586378216743,320298.40625,0.0008549247868359089,343786.65625
0.0009979484602808952,293416.96875,0.0008131993818096817,153746.796875
0.0009839810663834214,312701.03125,0.001067256205715239,584221.0625
0.0010017497697845101,303088.09375,0.0008499076939187944,319485.25
0.0009615354356355965,321297.65625,0.0008109498885460198,251872.171875
0.0009654306923039258,282441.40625,0.0008138800621964037,89275.8671875
0.0009732283069752157,293516.0625,0.0008604438044130802,349554.125
0.000981538207270205,290302.21875,0.0009394545340910554,155900.296875
0.0010022982023656368,319371.625,0.0008316609309986234,79111.671875
0.000968098291195929,305445.90625,0.0008333020959980786,81293.4140625
