loss,mape,val_loss,val_mape
0.06164534017443657,1943626.25,0.04127787798643112,740218.75
0.02966231293976307,947359.125,0.021728703752160072,320321.0
0.020374257117509842,451560.625,0.02128647267818451,233683.8125
0.020199649035930634,409529.03125,0.02256188727915287,266994.03125
0.02002703957259655,426310.84375,0.02114786021411419,253537.734375
0.020168816670775414,447182.1875,0.020972801372408867,243150.796875
0.019996974617242813,416973.28125,0.022142568603157997,282594.15625
0.02006426639854908,428919.09375,0.020828386768698692,267188.90625
0.019546564668416977,456384.09375,0.02101864665746689,227120.03125
0.019849484786391258,441735.34375,0.020552190020680428,258984.296875
0.019482627511024475,428880.46875,0.020355038344860077,247466.78125
0.019482577219605446,414069.78125,0.02071967162191868,203839.34375
0.01925377920269966,408827.90625,0.02039872482419014,244588.515625
0.019406473264098167,423298.71875,0.022278495132923126,285560.6875
0.018966784700751305,442345.84375,0.019934631884098053,230809.984375
0.018977908417582512,417776.65625,0.01994168572127819,215420.890625
0.018814394250512123,408226.1875,0.021424055099487305,262480.96875
0.01872212439775467,388017.75,0.019453007727861404,240775.578125
0.018596874549984932,401549.09375,0.019278328865766525,235754.5625
0.018353302031755447,415813.40625,0.020123617723584175,253110.546875
0.018226731568574905,386477.625,0.01895720884203911,205170.59375
0.018088923767209053,373412.46875,0.01878088153898716,200160.546875
0.01778174377977848,369937.40625,0.018741607666015625,210980.515625
0.01783902943134308,359017.75,0.018435664474964142,209654.9375
0.017621401697397232,367397.34375,0.018613511696457863,177275.203125
0.01741109788417816,365426.5,0.018977442756295204,206872.875
0.01713833026587963,321532.0625,0.01800445280969143,230711.578125
0.017037736251950264,339540.1875,0.017775729298591614,201000.015625
0.016803115606307983,350804.25,0.017285335808992386,192380.28125
0.016825996339321136,346584.125,0.017289819195866585,195542.015625
0.016452671959996223,322723.6875,0.017884213477373123,193092.59375
0.0161186084151268,322310.03125,0.016846613958477974,171141.234375
0.01607183739542961,304142.46875,0.01660037599503994,192935.0625
0.015567774884402752,317822.84375,0.016321321949362755,187853.875
0.015270252712070942,309296.0625,0.015975376591086388,185300.90625
0.015248355455696583,333590.5,0.01686284691095352,178444.1875
0.014752456918358803,312800.03125,0.015295330435037613,178943.796875
0.014706469140946865,283993.5,0.015012992545962334,156861.484375
0.014651660807430744,312261.21875,0.015078652650117874,176248.734375
0.01413737889379263,301179.96875,0.014901254326105118,150492.796875
0.013901645317673683,303585.6875,0.014467780478298664,151690.0
0.013525125570595264,305884.65625,0.013963760808110237,165103.28125
0.013258234597742558,313257.96875,0.014974698424339294,163724.609375
0.012974985875189304,301527.875,0.013744828291237354,176448.03125
0.012842096388339996,302853.9375,0.014014185406267643,172064.546875
0.01231925468891859,296865.8125,0.01349169947206974,187405.359375
0.012228533625602722,329108.78125,0.012315393425524235,171513.609375
0.011456561274826527,317939.90625,0.012161146849393845,190410.015625
0.01114609744399786,341935.53125,0.011425947770476341,162801.140625
0.010731355287134647,324537.8125,0.01091099064797163,177085.484375
0.010187797248363495,323937.375,0.01084825862199068,175620.28125
0.009768430143594742,319178.84375,0.010267185047268867,181196.234375
0.00910069141536951,324232.5,0.009667307138442993,186607.140625
0.008754005655646324,328213.65625,0.00894758477807045,183086.03125
0.008285390213131905,310449.5,0.008582200855016708,182225.28125
0.007989627309143543,343579.65625,0.008319742977619171,170485.671875
0.007734810933470726,297552.59375,0.00806895736604929,169697.625
0.007488694973289967,305027.0,0.007977847009897232,151750.875
0.007413735147565603,289651.75,0.0078040859661996365,157187.078125
0.007227709051221609,299016.09375,0.007792937569320202,157119.15625
0.007193930447101593,284373.09375,0.007667447440326214,149742.796875
0.0070769330486655235,266736.65625,0.007609846536070108,136007.796875
0.007007088977843523,280087.8125,0.007560607511550188,134702.578125
0.006931639276444912,286911.875,0.007496184203773737,136603.5625
0.007050408516079187,268202.75,0.007419492118060589,126797.203125
0.006868411786854267,248176.3125,0.0074679236859083176,124216.140625
0.006907259579747915,239975.3125,0.007496818900108337,124422.9375
0.006832966115325689,252240.375,0.007276671007275581,129199.9765625
0.006891240831464529,243262.296875,0.007368896622210741,121615.4140625
0.006861899048089981,239285.34375,0.0072320024482905865,125044.6484375
0.006750816944986582,240506.171875,0.007288310211151838,123047.0703125
0.006677555851638317,258366.9375,0.007144337520003319,137018.703125
0.006723680067807436,237815.375,0.007292216178029776,113301.3203125
0.006689500529319048,234735.921875,0.007929660379886627,122247.859375
0.0067444536834955215,222221.3125,0.007112476043403149,129207.3984375
0.006596896331757307,237222.265625,0.00829806737601757,116378.90625
0.0067443279549479485,223045.921875,0.006986914202570915,119810.484375
0.006528741680085659,228663.40625,0.007626615930348635,126528.6484375
0.006571122910827398,230908.34375,0.00699743814766407,127211.4375
0.006512295454740524,232356.5,0.006918385624885559,119586.5546875
0.006478563882410526,222469.796875,0.0069270688109099865,123491.0234375
0.006377816665917635,244440.125,0.0068170372396707535,119144.0625
0.006361893843859434,228227.734375,0.006705484353005886,128749.2578125
0.006283914670348167,239099.03125,0.006688215769827366,118008.078125
0.006228177808225155,231697.40625,0.006662776693701744,135610.375
0.006208336912095547,235325.125,0.0065515311434865,123554.5078125
0.006240036804229021,232424.390625,0.006534898653626442,117648.7890625
0.006119051016867161,220476.515625,0.00677865045145154,108902.3828125
0.006075103301554918,216372.9375,0.006412733346223831,130047.1875
0.005963061470538378,215123.34375,0.006471825763583183,115777.1015625
0.005989883095026016,219701.40625,0.0061932941898703575,114155.1953125
0.00577149773016572,228370.0625,0.0061942292377352715,113777.8203125
0.005773039069026709,228351.09375,0.005988312419503927,121366.3828125
0.005662928335368633,210354.6875,0.0059918733313679695,111837.53125
0.005690300837159157,220117.390625,0.005814771633595228,116783.4140625
0.0054481141269207,214888.6875,0.006191200576722622,112155.5234375
0.005499269347637892,221645.21875,0.006005567964166403,111367.546875
0.005312982946634293,230067.109375,0.005470464937388897,109755.875
0.005311618559062481,230089.171875,0.005507231689989567,108861.5703125
0.005197878926992416,216089.703125,0.005232593510299921,118039.5625
0.005090846214443445,231713.640625,0.005190899595618248,116725.2421875
0.00491758668795228,213056.46875,0.005055515561252832,117460.375
0.004889017436653376,219174.703125,0.005412814673036337,115919.359375
0.004921398125588894,224036.03125,0.005165399983525276,119331.671875
0.0047491262666881084,223647.0,0.0055599394254386425,110639.1484375
0.004759363364428282,204286.703125,0.004806661978363991,121794.5703125
0.004611485172063112,221377.40625,0.004690907895565033,105042.5234375
0.0045520407147705555,221360.65625,0.004617756232619286,138892.65625
0.004498796071857214,218047.125,0.004521089605987072,116518.3203125
