loss,mape,val_loss,val_mape
0.017395643517374992,234114.1875,0.007752282079309225,125.77140045166016
0.009474770165979862,216908.328125,0.007011795416474342,114.6406478881836
0.008035698905587196,204183.921875,0.006985638290643692,50.67786407470703
0.007697017397731543,174905.28125,0.0049706618301570415,70.94132232666016
0.006236095912754536,160489.875,0.005955953150987625,39.87752914428711
0.007017252501100302,110721.265625,0.0039427755400538445,66.28529357910156
0.005352804437279701,119069.9296875,0.007849025540053844,117.35648345947266
0.005178513005375862,154170.515625,0.0041479431092739105,36.29142761230469
0.004825036972761154,118579.4921875,0.003744164016097784,43.998634338378906
0.0053774951957166195,87584.1171875,0.0032810147386044264,64.6844711303711
0.004537858068943024,108679.7578125,0.0035692849196493626,41.02164840698242
0.004566055256873369,85654.0,0.0049859085120260715,85.6478042602539
0.004116984084248543,94440.5078125,0.003131257835775614,64.4617919921875
0.004896956495940685,69319.7890625,0.003075983840972185,39.70764923095703
0.003840630641207099,95388.1640625,0.005193881690502167,31.03623390197754
0.003635086352005601,94853.2578125,0.0027750099543482065,47.77741622924805
0.004442729987204075,81934.5,0.0028376865666359663,54.59242630004883
0.0033146014902740717,83878.0,0.003433315781876445,69.23474884033203
0.004316866397857666,87409.703125,0.0031398197170346975,35.921966552734375
0.0034112653229385614,101043.3125,0.00617752643302083,30.928184509277344
0.003750775707885623,59319.84375,0.0033911005593836308,33.60713195800781
0.0038760851603001356,89065.765625,0.0028333025984466076,60.34585189819336
0.0030337597709149122,71031.015625,0.002755934838205576,50.881771087646484
0.004160691983997822,67251.9609375,0.0025315536186099052,37.402732849121094
0.003662266070023179,69248.8828125,0.0030911003705114126,31.27720832824707
0.003076306777074933,76948.1875,0.0033150981180369854,30.107650756835938
0.003565032733604312,83037.1640625,0.0029719416052103043,31.295225143432617
0.0034126804675906897,68320.2421875,0.002424099715426564,48.899200439453125
0.003023449331521988,83074.8125,0.002968704095110297,32.88928985595703
0.003277104813605547,57789.578125,0.0032273244578391314,49.47853088378906
0.0033759460784494877,50193.1015625,0.002364163286983967,37.65192413330078
0.003158685052767396,49831.5859375,0.0024573674891144037,48.98295974731445
0.0032507567666471004,63972.97265625,0.002990130102261901,26.94812774658203
0.0030863769352436066,76394.1015625,0.002181308576837182,40.07353591918945
0.0027300387155264616,53521.60546875,0.0031665724236518145,52.77177810668945
0.003388309385627508,89606.6640625,0.002287133364006877,20.921661376953125
0.002634677104651928,89008.171875,0.0025158964563161135,47.85366439819336
0.0027989638037979603,56698.41015625,0.002226198324933648,22.601594924926758
0.0031266536097973585,68402.21875,0.002040619496256113,39.550331115722656
0.0025444410275667906,64745.77734375,0.0022873440757393837,20.875696182250977
0.002586918417364359,58596.984375,0.002740788972005248,24.208053588867188
0.0026561408303678036,69028.0234375,0.00220363587141037,39.3609504699707
0.0025538906920701265,57503.04296875,0.0019471178529784083,21.145204544067383
0.0027563502080738544,51333.6875,0.0020578643307089806,19.67923355102539
0.002343019237741828,60670.8359375,0.0018551957327872515,29.831701278686523
0.002616023877635598,104189.1328125,0.004690411500632763,29.883447647094727
0.002319944091141224,42745.15625,0.002001305343583226,27.614065170288086
0.002803544979542494,65231.6796875,0.0018241055076941848,19.498796463012695
0.002621560590341687,67573.7109375,0.002124316990375519,20.46985626220703
0.002531072124838829,62172.375,0.002131669782102108,35.1792106628418
0.0023170362692326307,43827.69140625,0.0020478067453950644,22.497318267822266
0.0026223319582641125,33026.296875,0.002120294375345111,26.853219985961914
0.0021503979805856943,44713.8671875,0.001821640646085143,27.025373458862305
0.002553361700847745,47982.5234375,0.002463029231876135,27.040287017822266
0.0023752516135573387,53468.08984375,0.0018222449580207467,33.794002532958984
0.0021037699189037085,44682.3125,0.002728159772232175,40.697139739990234
0.002218498382717371,73149.0078125,0.001938553643412888,23.550424575805664
0.0026707290671765804,66101.4140625,0.0016602390678599477,19.552616119384766
0.002106843050569296,50897.3515625,0.001700882101431489,31.604965209960938
0.001948441960848868,84299.453125,0.0025615771301090717,20.450332641601562
0.0025093499571084976,32742.365234375,0.0017723174532875419,21.117347717285156
0.0019522090442478657,59335.42578125,0.001797559903934598,27.544221878051758
0.002397045958787203,43767.92578125,0.002292004879564047,22.4566593170166
0.002039256040006876,53564.04296875,0.0016578353242948651,34.864044189453125
0.002148461528122425,73989.921875,0.001981723355129361,50.74201583862305
0.002012963406741619,58719.97265625,0.0019056773744523525,45.019588470458984
0.002373752184212208,51402.84375,0.001879258779808879,30.53846549987793
0.0019177227513864636,57337.19921875,0.0017309520626440644,35.692874908447266
0.0023443461395800114,50908.1640625,0.0016751153161749244,22.829233169555664
0.0018898758571594954,55394.734375,0.0016506693791598082,23.01239776611328
0.0022052337881177664,52366.265625,0.0016110065625980496,18.650178909301758
0.002044853987172246,55003.34375,0.0017416732152923942,23.663406372070312
0.0021339275408536196,62654.921875,0.0016557498602196574,33.5465087890625
